experiment,native_language,speech_version,speech_recording,site,p_n_unique,participant_n,trial_type,trial_number,block_cswl,condition_cswl,target_audio_cswl,target_visual,distractor_visual_1,distractor_visual_2,distractor_visual_3,key_pressed,is_correct,rt,chance_level,id_quest,age,gender,education,major,born_native,other_native,live_abroad,months_abroad,age_abroad,native_speaker,alternative_native_language,speak_foreign_language,foreign_1,level_1,age_acquisition_1,foreign_2,level_2,age_acquisition_2,foreign_3,level_3,age_acquisition_3,foreign_4,level_4,age_acquisition_4,normal_hearing,hearing_impairment,normal_vision,vision_impairment,stimuli_set_pp,block_pp
1,brazilian-portuguese,L3_v1,mbrola,lab,276,14,warm up cswl,NA,NA,NA,audio/bola.wav,img/bola.jpg,img/casa.jpg,img/pato.jpg,img/gato.jpg,2,1,1.984215299,NA,232,24,female,undergraduate,special education,yes,NA,no,NA,NA,yes,NA,yes,Spanish,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,yes,NA,NA,NA
1,brazilian-portuguese,L3_v1,mbrola,lab,276,14,test cswl,3,NA,NA,audio/p4.wav,img/10.jpg,img/11.jpg,img/12.jpg,img/07.jpg,2,1,9.768868278,0.25,232,24,female,undergraduate,special education,yes,NA,no,NA,NA,yes,NA,yes,Spanish,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,yes,NA,PP+,NA
1,brazilian-portuguese,L3_v1,mbrola,lab,276,14,test cswl,4,NA,NA,audio/p1.wav,img/07.jpg,img/11.jpg,img/12.jpg,img/09.jpg,4,1,10.00192288,0.25,232,24,female,undergraduate,special education,yes,NA,no,NA,NA,yes,NA,yes,Spanish,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,yes,NA,PP+,NA
1,brazilian-portuguese,L3_v1,mbrola,lab,276,14,test cswl,5,NA,NA,audio/pp6.wav,img/06.jpg,img/04.jpg,img/03.jpg,img/02.jpg,1,0,11.45206934,0.25,232,24,female,undergraduate,special education,yes,NA,no,NA,NA,yes,NA,yes,Spanish,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,yes,NA,PP-,NA
1,brazilian-portuguese,L3_v1,mbrola,lab,276,14,test cswl,6,NA,NA,audio/pp4.wav,img/04.jpg,img/01.jpg,img/06.jpg,img/05.jpg,1,0,8.585441411,0.25,232,24,female,undergraduate,special education,yes,NA,no,NA,NA,yes,NA,yes,Spanish,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,yes,NA,PP-,NA
1,brazilian-portuguese,L3_v1,mbrola,lab,276,14,test cswl,7,NA,NA,audio/pp5.wav,img/05.jpg,img/01.jpg,img/04.jpg,img/02.jpg,3,0,5.667766223,0.25,232,24,female,undergraduate,special education,yes,NA,no,NA,NA,yes,NA,yes,Spanish,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,yes,NA,PP-,NA
1,brazilian-portuguese,L3_v1,mbrola,lab,276,14,test cswl,8,NA,NA,audio/pp1.wav,img/01.jpg,img/03.jpg,img/05.jpg,img/04.jpg,2,0,2.517498742,0.25,232,24,female,undergraduate,special education,yes,NA,no,NA,NA,yes,NA,yes,Spanish,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,yes,NA,PP-,NA
1,brazilian-portuguese,L3_v1,mbrola,lab,276,14,test cswl,9,NA,NA,audio/p3.wav,img/09.jpg,img/12.jpg,img/07.jpg,img/11.jpg,4,0,7.868025583,0.25,232,24,female,undergraduate,special education,yes,NA,no,NA,NA,yes,NA,yes,Spanish,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,yes,NA,PP+,NA
1,brazilian-portuguese,L3_v1,mbrola,lab,276,14,test cswl,10,NA,NA,audio/p2.wav,img/08.jpg,img/10.jpg,img/09.jpg,img/11.jpg,3,1,6.151602657,0.25,232,24,female,undergraduate,special education,yes,NA,no,NA,NA,yes,NA,yes,Spanish,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,yes,NA,PP+,NA
1,brazilian-portuguese,L3_v1,mbrola,lab,276,14,test cswl,11,NA,NA,audio/p1.wav,img/07.jpg,img/10.jpg,img/12.jpg,img/09.jpg,4,0,4.718368123,0.25,232,24,female,undergraduate,special education,yes,NA,no,NA,NA,yes,NA,yes,Spanish,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,yes,NA,PP+,NA
1,brazilian-portuguese,L3_v1,mbrola,lab,276,14,test cswl,12,NA,NA,audio/p6.wav,img/12.jpg,img/09.jpg,img/10.jpg,img/08.jpg,3,0,3.417780949,0.25,232,24,female,undergraduate,special education,yes,NA,no,NA,NA,yes,NA,yes,Spanish,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,yes,NA,PP+,NA
1,brazilian-portuguese,L3_v1,mbrola,lab,276,14,test cswl,13,NA,NA,audio/pp2.wav,img/02.jpg,img/03.jpg,img/04.jpg,img/05.jpg,4,0,8.168550728,0.25,232,24,female,undergraduate,special education,yes,NA,no,NA,NA,yes,NA,yes,Spanish,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,yes,NA,PP-,NA
1,brazilian-portuguese,L3_v1,mbrola,lab,276,14,test cswl,14,NA,NA,audio/pp4.wav,img/04.jpg,img/02.jpg,img/06.jpg,img/01.jpg,2,0,6.935105654,0.25,232,24,female,undergraduate,special education,yes,NA,no,NA,NA,yes,NA,yes,Spanish,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,yes,NA,PP-,NA
1,brazilian-portuguese,L3_v1,mbrola,lab,276,14,test cswl,15,NA,NA,audio/p4.wav,img/10.jpg,img/08.jpg,img/11.jpg,img/07.jpg,4,0,19.58690466,0.25,232,24,female,undergraduate,special education,yes,NA,no,NA,NA,yes,NA,yes,Spanish,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,yes,NA,PP+,NA
1,brazilian-portuguese,L3_v1,mbrola,lab,276,14,test cswl,16,NA,NA,audio/pp5.wav,img/05.jpg,img/02.jpg,img/03.jpg,img/04.jpg,3,0,5.850729438,0.25,232,24,female,undergraduate,special education,yes,NA,no,NA,NA,yes,NA,yes,Spanish,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,yes,NA,PP-,NA
1,brazilian-portuguese,L3_v1,mbrola,lab,276,14,test cswl,17,NA,NA,audio/pp1.wav,img/01.jpg,img/05.jpg,img/06.jpg,img/03.jpg,4,1,3.701189788,0.25,232,24,female,undergraduate,special education,yes,NA,no,NA,NA,yes,NA,yes,Spanish,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,yes,NA,PP-,NA
1,brazilian-portuguese,L3_v1,mbrola,lab,276,14,test cswl,18,NA,NA,audio/p2.wav,img/08.jpg,img/12.jpg,img/11.jpg,img/10.jpg,4,0,11.25207818,0.25,232,24,female,undergraduate,special education,yes,NA,no,NA,NA,yes,NA,yes,Spanish,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,yes,NA,PP+,NA
1,brazilian-portuguese,L3_v1,mbrola,lab,276,14,test cswl,19,NA,NA,audio/p6.wav,img/12.jpg,img/07.jpg,img/10.jpg,img/08.jpg,4,0,13.55257521,0.25,232,24,female,undergraduate,special education,yes,NA,no,NA,NA,yes,NA,yes,Spanish,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,yes,NA,PP+,NA
1,brazilian-portuguese,L3_v1,mbrola,lab,276,14,test cswl,20,NA,NA,audio/pp2.wav,img/02.jpg,img/05.jpg,img/04.jpg,img/06.jpg,1,0,5.235072988,0.25,232,24,female,undergraduate,special education,yes,NA,no,NA,NA,yes,NA,yes,Spanish,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,yes,NA,PP-,NA
1,brazilian-portuguese,L3_v1,mbrola,lab,276,14,test cswl,21,NA,NA,audio/p5.wav,img/11.jpg,img/07.jpg,img/09.jpg,img/08.jpg,2,0,3.701220579,0.25,232,24,female,undergraduate,special education,yes,NA,no,NA,NA,yes,NA,yes,Spanish,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,yes,NA,PP+,NA
1,brazilian-portuguese,L3_v1,mbrola,lab,276,14,test cswl,22,NA,NA,audio/pp3.wav,img/03.jpg,img/01.jpg,img/05.jpg,img/06.jpg,3,0,7.835196867,0.25,232,24,female,undergraduate,special education,yes,NA,no,NA,NA,yes,NA,yes,Spanish,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,yes,NA,PP-,NA
1,brazilian-portuguese,L3_v1,mbrola,lab,276,14,test cswl,23,NA,NA,audio/p5.wav,img/11.jpg,img/09.jpg,img/10.jpg,img/08.jpg,2,1,4.534675738,0.25,232,24,female,undergraduate,special education,yes,NA,no,NA,NA,yes,NA,yes,Spanish,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,yes,NA,PP+,NA
1,brazilian-portuguese,L3_v1,mbrola,lab,276,14,test cswl,24,NA,NA,audio/pp3.wav,img/03.jpg,img/02.jpg,img/05.jpg,img/01.jpg,4,0,11.83590239,0.25,232,24,female,undergraduate,special education,yes,NA,no,NA,NA,yes,NA,yes,Spanish,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,yes,NA,PP-,NA
1,brazilian-portuguese,L3_v1,mbrola,lab,276,14,test cswl,25,NA,NA,audio/p3.wav,img/09.jpg,img/12.jpg,img/08.jpg,img/07.jpg,3,0,3.534006365,0.25,232,24,female,undergraduate,special education,yes,NA,no,NA,NA,yes,NA,yes,Spanish,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,yes,NA,PP+,NA
1,brazilian-portuguese,L3_v1,mbrola,lab,276,14,test cswl,26,NA,NA,audio/pp6.wav,img/06.jpg,img/01.jpg,img/02.jpg,img/03.jpg,4,0,6.118200512,0.25,232,24,female,undergraduate,special education,yes,NA,no,NA,NA,yes,NA,yes,Spanish,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,yes,NA,PP-,NA
1,brazilian-portuguese,L3_v1,mbrola,lab,276,14,self evaluation cswl,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,3.434193076,NA,232,24,female,undergraduate,special education,yes,NA,no,NA,NA,yes,NA,yes,Spanish,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,yes,NA,NA,NA
1,brazilian-portuguese,L3_v1,mbrola,lab,277,15,warm up cswl,NA,NA,NA,audio/pato.wav,img/pato.jpg,img/bola.jpg,img/gato.jpg,img/casa.jpg,4,1,5.651187199,NA,233,17,female,undergraduate,special education,yes,NA,no,NA,NA,yes,NA,yes,Spanish,4,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,yes,NA,NA,NA
1,brazilian-portuguese,L3_v1,mbrola,lab,277,15,warm up cswl,NA,NA,NA,audio/bola.wav,img/bola.jpg,img/casa.jpg,img/pato.jpg,img/gato.jpg,2,1,2.367997023,NA,233,17,female,undergraduate,special education,yes,NA,no,NA,NA,yes,NA,yes,Spanish,4,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,yes,NA,NA,NA
1,brazilian-portuguese,L3_v1,mbrola,lab,277,15,test cswl,3,NA,NA,audio/p3.wav,img/09.jpg,img/12.jpg,img/07.jpg,img/11.jpg,4,0,8.818519669,0.25,233,17,female,undergraduate,special education,yes,NA,no,NA,NA,yes,NA,yes,Spanish,4,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,yes,NA,PP+,NA
1,brazilian-portuguese,L3_v1,mbrola,lab,277,15,test cswl,4,NA,NA,audio/p6.wav,img/12.jpg,img/07.jpg,img/10.jpg,img/08.jpg,4,0,5.033717196,0.25,233,17,female,undergraduate,special education,yes,NA,no,NA,NA,yes,NA,yes,Spanish,4,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,yes,NA,PP+,NA
1,brazilian-portuguese,L3_v1,mbrola,lab,277,15,test cswl,5,NA,NA,audio/p5.wav,img/11.jpg,img/07.jpg,img/09.jpg,img/08.jpg,1,0,4.667644397,0.25,233,17,female,undergraduate,special education,yes,NA,no,NA,NA,yes,NA,yes,Spanish,4,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,yes,NA,PP+,NA
1,brazilian-portuguese,L3_v1,mbrola,lab,277,15,test cswl,6,NA,NA,audio/p6.wav,img/12.jpg,img/09.jpg,img/10.jpg,img/08.jpg,3,0,5.867731059,0.25,233,17,female,undergraduate,special education,yes,NA,no,NA,NA,yes,NA,yes,Spanish,4,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,yes,NA,PP+,NA
1,brazilian-portuguese,L3_v1,mbrola,lab,277,15,test cswl,7,NA,NA,audio/pp4.wav,img/04.jpg,img/02.jpg,img/06.jpg,img/01.jpg,1,1,3.184544273,0.25,233,17,female,undergraduate,special education,yes,NA,no,NA,NA,yes,NA,yes,Spanish,4,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,yes,NA,PP-,NA
1,brazilian-portuguese,L3_v1,mbrola,lab,277,15,test cswl,8,NA,NA,audio/p2.wav,img/08.jpg,img/12.jpg,img/11.jpg,img/10.jpg,1,0,3.434371575,0.25,233,17,female,undergraduate,special education,yes,NA,no,NA,NA,yes,NA,yes,Spanish,4,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,yes,NA,PP+,NA
1,brazilian-portuguese,L3_v1,mbrola,lab,277,15,test cswl,9,NA,NA,audio/p1.wav,img/07.jpg,img/10.jpg,img/12.jpg,img/09.jpg,2,1,5.134368541,0.25,233,17,female,undergraduate,special education,yes,NA,no,NA,NA,yes,NA,yes,Spanish,4,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,yes,NA,PP+,NA
1,brazilian-portuguese,L3_v1,mbrola,lab,277,15,test cswl,10,NA,NA,audio/p4.wav,img/10.jpg,img/08.jpg,img/11.jpg,img/07.jpg,1,1,9.652351908,0.25,233,17,female,undergraduate,special education,yes,NA,no,NA,NA,yes,NA,yes,Spanish,4,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,yes,NA,PP+,NA
1,brazilian-portuguese,L3_v1,mbrola,lab,277,15,test cswl,11,NA,NA,audio/pp6.wav,img/06.jpg,img/04.jpg,img/03.jpg,img/02.jpg,3,0,2.800564861,0.25,233,17,female,undergraduate,special education,yes,NA,no,NA,NA,yes,NA,yes,Spanish,4,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,yes,NA,PP-,NA
1,brazilian-portuguese,L3_v1,mbrola,lab,277,15,test cswl,12,NA,NA,audio/p4.wav,img/10.jpg,img/11.jpg,img/12.jpg,img/07.jpg,3,0,7.618551709,0.25,233,17,female,undergraduate,special education,yes,NA,no,NA,NA,yes,NA,yes,Spanish,4,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,yes,NA,PP+,NA
1,brazilian-portuguese,L3_v1,mbrola,lab,277,15,test cswl,13,NA,NA,audio/p1.wav,img/07.jpg,img/11.jpg,img/12.jpg,img/09.jpg,3,0,5.284350869,0.25,233,17,female,undergraduate,special education,yes,NA,no,NA,NA,yes,NA,yes,Spanish,4,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,yes,NA,PP+,NA
1,brazilian-portuguese,L3_v1,mbrola,lab,277,15,test cswl,14,NA,NA,audio/pp3.wav,img/03.jpg,img/01.jpg,img/05.jpg,img/06.jpg,2,0,5.018069047,0.25,233,17,female,undergraduate,special education,yes,NA,no,NA,NA,yes,NA,yes,Spanish,4,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,yes,NA,PP-,NA
1,brazilian-portuguese,L3_v1,mbrola,lab,277,15,test cswl,15,NA,NA,audio/pp2.wav,img/02.jpg,img/03.jpg,img/04.jpg,img/05.jpg,3,1,8.168099571,0.25,233,17,female,undergraduate,special education,yes,NA,no,NA,NA,yes,NA,yes,Spanish,4,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,yes,NA,PP-,NA
1,brazilian-portuguese,L3_v1,mbrola,lab,277,15,test cswl,16,NA,NA,audio/pp4.wav,img/04.jpg,img/01.jpg,img/06.jpg,img/05.jpg,4,0,3.451001917,0.25,233,17,female,undergraduate,special education,yes,NA,no,NA,NA,yes,NA,yes,Spanish,4,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,yes,NA,PP-,NA
1,brazilian-portuguese,L3_v1,mbrola,lab,277,15,test cswl,17,NA,NA,audio/pp3.wav,img/03.jpg,img/02.jpg,img/05.jpg,img/01.jpg,3,1,3.000963897,0.25,233,17,female,undergraduate,special education,yes,NA,no,NA,NA,yes,NA,yes,Spanish,4,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,yes,NA,PP-,NA
1,brazilian-portuguese,L3_v1,mbrola,lab,277,15,test cswl,18,NA,NA,audio/pp5.wav,img/05.jpg,img/01.jpg,img/04.jpg,img/02.jpg,1,0,5.968228893,0.25,233,17,female,undergraduate,special education,yes,NA,no,NA,NA,yes,NA,yes,Spanish,4,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,yes,NA,PP-,NA
1,brazilian-portuguese,L3_v1,mbrola,lab,277,15,test cswl,19,NA,NA,audio/p3.wav,img/09.jpg,img/12.jpg,img/08.jpg,img/07.jpg,3,0,5.318055124,0.25,233,17,female,undergraduate,special education,yes,NA,no,NA,NA,yes,NA,yes,Spanish,4,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,yes,NA,PP+,NA
1,brazilian-portuguese,L3_v1,mbrola,lab,277,15,test cswl,20,NA,NA,audio/p2.wav,img/08.jpg,img/10.jpg,img/09.jpg,img/11.jpg,4,0,5.851052075,0.25,233,17,female,undergraduate,special education,yes,NA,no,NA,NA,yes,NA,yes,Spanish,4,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,yes,NA,PP+,NA
1,brazilian-portuguese,L3_v1,mbrola,lab,277,15,test cswl,21,NA,NA,audio/pp1.wav,img/01.jpg,img/03.jpg,img/05.jpg,img/04.jpg,2,0,5.05144174,0.25,233,17,female,undergraduate,special education,yes,NA,no,NA,NA,yes,NA,yes,Spanish,4,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,yes,NA,PP-,NA
1,brazilian-portuguese,L3_v1,mbrola,lab,277,15,test cswl,22,NA,NA,audio/p5.wav,img/11.jpg,img/09.jpg,img/10.jpg,img/08.jpg,2,1,2.951505732,0.25,233,17,female,undergraduate,special education,yes,NA,no,NA,NA,yes,NA,yes,Spanish,4,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,yes,NA,PP+,NA
1,brazilian-portuguese,L3_v1,mbrola,lab,277,15,test cswl,23,NA,NA,audio/pp6.wav,img/06.jpg,img/01.jpg,img/02.jpg,img/03.jpg,3,0,8.66837446,0.25,233,17,female,undergraduate,special education,yes,NA,no,NA,NA,yes,NA,yes,Spanish,4,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,yes,NA,PP-,NA
1,brazilian-portuguese,L3_v1,mbrola,lab,277,15,test cswl,24,NA,NA,audio/pp1.wav,img/01.jpg,img/05.jpg,img/06.jpg,img/03.jpg,1,0,6.484664671,0.25,233,17,female,undergraduate,special education,yes,NA,no,NA,NA,yes,NA,yes,Spanish,4,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,yes,NA,PP-,NA
1,brazilian-portuguese,L3_v1,mbrola,lab,277,15,test cswl,25,NA,NA,audio/pp5.wav,img/05.jpg,img/02.jpg,img/03.jpg,img/04.jpg,2,1,9.152274261,0.25,233,17,female,undergraduate,special education,yes,NA,no,NA,NA,yes,NA,yes,Spanish,4,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,yes,NA,PP-,NA
1,brazilian-portuguese,L3_v1,mbrola,lab,277,15,test cswl,26,NA,NA,audio/pp2.wav,img/02.jpg,img/05.jpg,img/04.jpg,img/06.jpg,4,0,3.067409849,0.25,233,17,female,undergraduate,special education,yes,NA,no,NA,NA,yes,NA,yes,Spanish,4,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,yes,NA,PP-,NA
1,brazilian-portuguese,L3_v1,mbrola,lab,277,15,self evaluation cswl,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,5.634878156,NA,233,17,female,undergraduate,special education,yes,NA,no,NA,NA,yes,NA,yes,Spanish,4,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,yes,NA,NA,NA
1,brazilian-portuguese,L3_v1,mbrola,lab,278,16,warm up cswl,NA,NA,NA,audio/bola.wav,img/bola.jpg,img/casa.jpg,img/pato.jpg,img/gato.jpg,2,1,1.984123372,NA,234,20,male,undergraduate,psychology,yes,NA,no,NA,NA,yes,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,yes,NA,NA,NA
1,brazilian-portuguese,L3_v1,mbrola,lab,278,16,warm up cswl,NA,NA,NA,audio/pato.wav,img/pato.jpg,img/bola.jpg,img/gato.jpg,img/casa.jpg,4,1,1.417888049,NA,234,20,male,undergraduate,psychology,yes,NA,no,NA,NA,yes,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,yes,NA,NA,NA
1,brazilian-portuguese,L3_v1,mbrola,lab,278,16,test cswl,3,NA,NA,audio/pp5.wav,img/05.jpg,img/01.jpg,img/04.jpg,img/02.jpg,4,1,1.784097846,0.25,234,20,male,undergraduate,psychology,yes,NA,no,NA,NA,yes,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,yes,NA,PP-,NA
1,brazilian-portuguese,L3_v1,mbrola,lab,278,16,test cswl,4,NA,NA,audio/pp4.wav,img/04.jpg,img/02.jpg,img/06.jpg,img/01.jpg,1,1,2.61776899,0.25,234,20,male,undergraduate,psychology,yes,NA,no,NA,NA,yes,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,yes,NA,PP-,NA
1,brazilian-portuguese,L3_v1,mbrola,lab,278,16,test cswl,5,NA,NA,audio/pp2.wav,img/02.jpg,img/03.jpg,img/04.jpg,img/05.jpg,3,1,1.917775594,0.25,234,20,male,undergraduate,psychology,yes,NA,no,NA,NA,yes,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,yes,NA,PP-,NA
1,brazilian-portuguese,L3_v1,mbrola,lab,278,16,test cswl,6,NA,NA,audio/pp1.wav,img/01.jpg,img/03.jpg,img/05.jpg,img/04.jpg,1,1,1.917350319,0.25,234,20,male,undergraduate,psychology,yes,NA,no,NA,NA,yes,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,yes,NA,PP-,NA
1,brazilian-portuguese,L3_v1,mbrola,lab,278,16,test cswl,7,NA,NA,audio/p6.wav,img/12.jpg,img/09.jpg,img/10.jpg,img/08.jpg,4,1,2.351053414,0.25,234,20,male,undergraduate,psychology,yes,NA,no,NA,NA,yes,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,yes,NA,PP+,NA
1,brazilian-portuguese,L3_v1,mbrola,lab,278,16,test cswl,8,NA,NA,audio/p4.wav,img/10.jpg,img/11.jpg,img/12.jpg,img/07.jpg,2,1,2.284272329,0.25,234,20,male,undergraduate,psychology,yes,NA,no,NA,NA,yes,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,yes,NA,PP+,NA
1,brazilian-portuguese,L3_v1,mbrola,lab,278,16,test cswl,9,NA,NA,audio/pp3.wav,img/03.jpg,img/01.jpg,img/05.jpg,img/06.jpg,1,1,1.500780935,0.25,234,20,male,undergraduate,psychology,yes,NA,no,NA,NA,yes,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,yes,NA,PP-,NA
1,brazilian-portuguese,L3_v1,mbrola,lab,278,16,test cswl,10,NA,NA,audio/pp5.wav,img/05.jpg,img/02.jpg,img/03.jpg,img/04.jpg,2,1,1.800638939,0.25,234,20,male,undergraduate,psychology,yes,NA,no,NA,NA,yes,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,yes,NA,PP-,NA
1,brazilian-portuguese,L3_v1,mbrola,lab,278,16,test cswl,11,NA,NA,audio/p2.wav,img/08.jpg,img/12.jpg,img/11.jpg,img/10.jpg,3,1,3.851138201,0.25,234,20,male,undergraduate,psychology,yes,NA,no,NA,NA,yes,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,yes,NA,PP+,NA
1,brazilian-portuguese,L3_v1,mbrola,lab,278,16,test cswl,12,NA,NA,audio/pp4.wav,img/04.jpg,img/01.jpg,img/06.jpg,img/05.jpg,2,1,3.816951105,0.25,234,20,male,undergraduate,psychology,yes,NA,no,NA,NA,yes,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,yes,NA,PP-,NA
1,brazilian-portuguese,L3_v1,mbrola,lab,278,16,test cswl,13,NA,NA,audio/p3.wav,img/09.jpg,img/12.jpg,img/07.jpg,img/11.jpg,2,1,2.13389641,0.25,234,20,male,undergraduate,psychology,yes,NA,no,NA,NA,yes,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,yes,NA,PP+,NA
1,brazilian-portuguese,L3_v1,mbrola,lab,278,16,test cswl,14,NA,NA,audio/pp6.wav,img/06.jpg,img/04.jpg,img/03.jpg,img/02.jpg,2,1,3.084446277,0.25,234,20,male,undergraduate,psychology,yes,NA,no,NA,NA,yes,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,yes,NA,PP-,NA
1,brazilian-portuguese,L3_v1,mbrola,lab,278,16,test cswl,15,NA,NA,audio/p6.wav,img/12.jpg,img/07.jpg,img/10.jpg,img/08.jpg,1,1,2.334012524,0.25,234,20,male,undergraduate,psychology,yes,NA,no,NA,NA,yes,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,yes,NA,PP+,NA
1,brazilian-portuguese,L3_v1,mbrola,lab,278,16,test cswl,16,NA,NA,audio/pp6.wav,img/06.jpg,img/01.jpg,img/02.jpg,img/03.jpg,2,1,1.75097059,0.25,234,20,male,undergraduate,psychology,yes,NA,no,NA,NA,yes,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,yes,NA,PP-,NA
1,brazilian-portuguese,L3_v1,mbrola,lab,278,16,test cswl,17,NA,NA,audio/p4.wav,img/10.jpg,img/08.jpg,img/11.jpg,img/07.jpg,1,1,1.484242966,0.25,234,20,male,undergraduate,psychology,yes,NA,no,NA,NA,yes,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,yes,NA,PP+,NA
1,brazilian-portuguese,L3_v1,mbrola,lab,278,16,test cswl,18,NA,NA,audio/p2.wav,img/08.jpg,img/10.jpg,img/09.jpg,img/11.jpg,3,1,2.867522661,0.25,234,20,male,undergraduate,psychology,yes,NA,no,NA,NA,yes,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,yes,NA,PP+,NA
